Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-4.9695e-002
6	-0.19511
7	-0.40527
8	-0.65826
9	-0.93637
10	-1.2252
11	-1.5125
12	-1.7882
13	-2.0434
14	-2.2709
15	-2.4645
16	-2.6191
17	-2.7309
18	-2.797
19	-2.8155
20	-2.7857
21	-2.7076
22	-2.5825
23	-2.4122
24	-2.1998
25	-1.9488
26	-1.6636
27	-1.3491
28	-1.0109
29	-0.65497
30	-0.2875
31	8.4996e-002
32	0.45595
33	0.81882
34	1.1672
35	1.4949
36	1.7962
37	2.0656
38	2.2986
39	2.4909
40	2.6391
41	2.7406
42	2.7937
43	2.7974
44	2.7517
45	2.6572
46	2.5158
47	2.33
48	2.1029
49	1.8387
50	1.5419
51	1.2179
52	0.87231
53	0.5113
54	0.14124
55	-0.23133
56	-0.59981
57	-0.9577
58	-1.2986
59	-1.6166
60	-1.906
61	-2.1617
62	-2.3791
63	-2.5544
64	-2.6845
65	-2.7671
66	-2.8007
67	-2.7846
68	-2.7193
69	-2.6057
70	-2.4458
71	-2.2425
72	-1.9992
73	-1.7201
74	-1.4101
75	-1.0743
76	-0.71862
77	-0.34887
78	2.8821e-002
79	0.40836
80	0.78381
81	1.1496
82	1.5006
83	1.8324
84	2.1417
85	2.4262
86	2.6852
87	2.9199
88	3.1342
89	0.
90	3.3353
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-4.9694e-002
99	-0.19511
100	-0.40527
101	-0.65826
102	-0.93637
103	-1.2252
104	-1.5125
105	-1.7882
106	-2.0434
107	-2.2709
108	-2.4645
109	-2.6191
110	-2.7309
111	-2.797
112	-2.8155
113	-2.7857
114	-2.7076
115	-2.5825
116	-2.4122
117	-2.1998
118	-1.9488
119	-1.6636
120	-1.3491
121	-1.0109
122	-0.65497
123	-0.2875
124	8.4996e-002
125	0.45595
126	0.81882
127	1.1672
128	1.4949
129	1.7962
130	2.0656
131	2.2986
132	2.4909
133	2.6391
134	2.7406
135	2.7937
136	2.7974
137	2.7517
138	2.6572
139	2.5158
140	2.33
141	2.1029
142	1.8387
143	1.5419
144	1.2179
145	0.87231
146	0.5113
147	0.14124
148	-0.23133
149	-0.59982
