Node Number	Directional Deformation (m)
429	-0.69699
430	-0.9876
431	-1.2663
432	-1.5313
433	-1.7834
434	-2.0265
435	-3.5477e-002
436	-0.12928
437	-0.26458
438	-0.42512
439	-0.59735
440	-0.76963
441	-0.93224
442	-1.0771
443	-1.1974
444	-1.2879
445	-1.3447
446	-1.3653
447	-1.3482
448	-1.2935
449	-1.2024
450	-1.0773
451	-0.92161
452	-0.73963
453	-0.53661
454	-0.31832
455	-9.1041e-002
456	0.13871
457	0.36437
458	0.57949
459	0.77789
460	0.95392
461	1.1025
462	1.2194
463	1.3011
464	1.3454
465	1.3509
466	1.3174
467	1.2459
468	1.1383
469	0.99777
470	0.82843
471	0.63518
472	0.42364
473	0.19989
474	-2.9616e-002
475	-0.25823
476	-0.47936
477	-0.68668
478	-0.87419
479	-1.0365
480	-1.1689
481	-1.2675
482	-1.3297
483	-1.3534
484	-1.3381
485	-1.2843
486	-1.1934
487	-1.068
488	-0.91196
489	-0.72961
490	-0.52623
491	-0.30768
492	-8.0316e-002
493	0.1493
494	0.37456
495	0.58898
496	0.78639
497	0.96107
498	1.108
499	1.2228
500	1.3024
501	1.3442
502	1.347
503	1.3108
504	1.2364
505	1.1258
506	0.98189
507	0.80863
508	0.61056
509	0.39283
510	0.16093
511	-7.9575e-002
512	-0.32323
513	-0.56509
514	-0.80102
515	-1.0281
516	-1.2452
517	-1.453
518	-1.655
519	-2.6253e-002
520	-9.6196e-002
521	-0.19772
522	-0.3187
523	-0.4488
524	-0.57912
525	-0.70221
526	-0.81186
527	-0.90298
528	-0.97159
529	-1.0147
530	-1.0304
531	-1.0177
532	-0.9765
533	-0.90782
534	-0.81341
535	-0.69585
536	-0.55846
537	-0.40516
538	-0.24034
539	-6.8754e-002
540	0.10468
541	0.27502
542	0.4374
543	0.58713
544	0.71998
545	0.83213
546	0.92035
547	0.98209
548	1.0156
549	1.0197
550	0.99446
551	0.94044
552	0.8592
553	0.7531
554	0.62521
555	0.47924
556	0.31946
557	0.15045
558	-2.2908e-002
559	-0.19557
560	-0.36259
561	-0.51915
562	-0.66075
563	-0.78329
564	-0.88323
565	-0.95769
566	-1.0045
567	-1.0224
568	-1.0108
569	-0.97005
570	-0.90135
571	-0.80668
572	-0.68881
573	-0.55109
574	-0.39752
575	-0.2325
576	-6.0827e-002
577	0.11256
578	0.28267
579	0.44461
580	0.59371
581	0.72569
582	0.83668
583	0.92349
584	0.98359
585	1.0152
586	1.0174
587	0.99006
588	0.93387
589	0.8503
590	0.74162
591	0.61073
592	0.46108
593	0.29653
594	0.1212
595	-6.0747e-002
596	-0.24523
597	-0.4286
598	-0.60784
599	-0.78085
600	-0.94682
601	-1.1065
602	-1.2625
603	-1.7372e-002
604	-6.3853e-002
605	-0.13158
606	-0.21251
607	-0.29972
608	-0.38717
609	-0.46983
610	-0.54349
611	-0.60472
612	-0.65084
613	-0.67989
614	-0.69051
615	-0.68205
616	-0.65452
617	-0.60853
618	-0.54525
619	-0.46646
620	-0.37436
621	-0.27158
622	-0.16111
623	-4.6143e-002
624	7.0058e-002
625	0.18416
626	0.29291
627	0.39318
628	0.48215
629	0.55727
630	0.61639
631	0.65778
632	0.68024
633	0.68308
634	0.66618
635	0.63002
636	0.57557
637	0.50445
638	0.4187
639	0.32083
640	0.21366
641	0.1003
642	-1.5961e-002
643	-0.13177
644	-0.24377
645	-0.34874
646	-0.44366
647	-0.52578
648	-0.59273
649	-0.6426
650	-0.67392
651	-0.68582
652	-0.67794
653	-0.65055
654	-0.60443
655	-0.54093
656	-0.4619
657	-0.36959
658	-0.26664
659	-0.15605
660	-4.1e-002
661	7.522e-002
662	0.18926
663	0.29784
664	0.39784
665	0.48637
666	0.56086
667	0.61911
668	0.65946
669	0.68071
670	0.68221
671	0.6639
672	0.62624
673	0.57022
674	0.49736
675	0.40961
676	0.30927
677	0.19893
678	8.1319e-002
679	-4.0765e-002
680	-0.16464
681	-0.2879
682	-0.40856
683	-0.52527
684	-0.63751
685	-0.74585
686	-0.85206
687	-8.6736e-003
688	-3.1907e-002
689	-6.5817e-002
690	-0.10639
691	-0.15016
692	-0.19407
693	-0.23559
694	-0.27259
695	-0.30335
696	-0.32653
697	-0.34115
698	-0.34651
699	-0.3423
700	-0.32851
701	-0.30545
702	-0.27368
703	-0.23412
704	-0.18787
705	-0.13628
706	-8.0869e-002
707	-2.3246e-002
708	3.4969e-002
709	9.211e-002
710	0.14653
711	0.19669
712	0.2412
713	0.27882
714	0.30845
715	0.32925
716	0.34058
717	0.34208
718	0.33368
719	0.31559
720	0.28831
721	0.25264
722	0.2096
723	0.16045
724	0.10661
725	4.9635e-002
726	-8.7979e-003
727	-6.6989e-002
728	-0.12324
729	-0.17594
730	-0.22357
731	-0.26475
732	-0.29829
733	-0.32323
734	-0.33885
735	-0.3447
736	-0.34062
737	-0.32677
738	-0.30355
739	-0.27165
740	-0.23198
741	-0.18568
742	-0.13405
743	-7.8577e-002
744	-2.0867e-002
745	3.7448e-002
746	9.4689e-002
747	0.14919
748	0.19942
749	0.24392
750	0.28138
751	0.3107
752	0.33102
753	0.34175
754	0.34255
755	0.33338
756	0.31451
757	0.28641
758	0.24986
759	0.20585
760	0.15554
761	0.10021
762	4.1233e-002
763	-1.9997e-002
764	-8.2154e-002
765	-0.14405
